"locality","specimen","age_bp","age_lo","age_hi","lat","lon","mass_kg","dstl","gisp_temp","genus","species","presto_tas","presto_sd","cell_lat","cell_lon","cell_age","slice","folder","bioclim_mat","bioclim_tmax","bioclim_precip","bioclim_pseas"
"WICA","422F7A5179",0,0,0,43.5,-103.5,659.234479558101,100,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA","AVID*074*597*636",0,0,0,43.5,-103.5,618.568769391881,97.9,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,480.581935597856,90,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,449.249839253418,88,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,853.727768827648,109,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,976.684887782427,114,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,639.654556280746,99,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,659.234479558101,100,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,901.589510512525,111,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,480.581935597856,90,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"WICA",NA,0,0,0,43.5,-103.5,449.249839253418,88,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"ETVP - Arizona","2757",0,0,0,35.8,-111.8,493.511707126586,90.8,-29.9,"Bison","bison",-0.129192113876343,0.105518802550865,35.15625,247.5,49.5,1,"01_00",22,33,17,38
"ETVP - WICA","2802",0,0,0,43.5,-103.5,556.333663196467,94.5,-29.9,"Bison","bison",-0.172514960169792,0.112830951738811,43.59375,255,49.5,1,"01_00",23,34,17,34
"ETVP - YELL","7535",0,0,0,44.6,-110.5,450.783113834588,88.1,-29.9,"Bison","bison",-0.142731055617332,0.119330755499702,43.59375,251.25,49.5,1,"01_00",16,28,19,19
"Modern - Ranch in WY","8330B",0,0,0,41.3,-105.5,776.303722229906,105.6,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8330B",0,0,0,41.3,-105.5,787.383057513945,106.1,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8331B",0,0,0,41.3,-105.5,461.613829382413,88.8,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8331B",0,0,0,41.3,-105.5,474.202613195061,89.6,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8500B",0,0,0,41.3,-105.5,597.9515360463,96.8,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8500B",0,0,0,41.3,-105.5,554.569392853661,94.4,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8501B",0,0,0,41.3,-105.5,594.252877266298,96.6,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8501B",0,0,0,41.3,-105.5,601.665510161731,97,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8505B",0,0,0,41.3,-105.5,597.9515360463,96.8,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8505B",0,0,0,41.3,-105.5,574.182601539123,95.5,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8506B",0,0,0,41.3,-105.5,531.972223901457,93.1,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8510B",0,0,0,41.3,-105.5,776.303722229906,105.6,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8529B",0,0,0,41.3,-105.5,709.923430712873,102.5,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8529B",0,0,0,41.3,-105.5,693.430233128339,101.7,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8530B",0,0,0,41.3,-105.5,647.4393138552,99.4,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8636B",0,0,0,41.3,-105.5,566.997918742032,95.1,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8636B",0,0,0,41.3,-105.5,535.407986563356,93.3,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8640B",0,0,0,41.3,-105.5,614.785484681738,97.7,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","8640B",0,0,0,41.3,-105.5,609.1395309719,97.4,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","9703B",0,0,0,41.3,-105.5,563.428162716755,94.9,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B0339",0,0,0,41.3,-105.5,586.901379139561,96.2,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B0339",0,0,0,41.3,-105.5,599.806606709383,96.9,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B8222",0,0,0,41.3,-105.5,647.4393138552,99.4,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B8222",0,0,0,41.3,-105.5,649.395322546386,99.5,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B8402",0,0,0,41.3,-105.5,669.172521741749,100.5,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Modern - Ranch in WY","B8402",0,0,0,41.3,-105.5,677.194485066638,100.9,-29.9,"Bison","bison",-0.170684948563576,0.117989270118379,40.78125,255,49.5,1,"01_00",17,28,15,21
"Museum Northern Arizona - Grand Falls","V8301",50,0,311,35.9,-111.6,363.480796524991,82,-29.9,"Bison","bison",-0.129192113876343,0.105518802550865,35.15625,247.5,49.5,1,"01_00",22,33,17,38
"Museum Northern Arizona - Grand Falls","V8301",50,0,311,35.9,-111.6,345.179534991938,80.6,-29.9,"Bison","bison",-0.129192113876343,0.105518802550865,35.15625,247.5,49.5,1,"01_00",22,33,17,38
"Museum Northern Arizona - Grand Falls","V8301",50,0,311,35.9,-111.6,290.531940118523,76.1,-29.9,"Bison","bison",-0.129192113876343,0.105518802550865,35.15625,247.5,49.5,1,"01_00",22,33,17,38
"Scott County Pueblo","5237",295,36,554,38.5,-100.9,544.062044343514,93.8,-32,"Bison","antiquus",-0.187809824943542,0.111888765058187,37.96875,258.75,249.5,1,"01_00",26,36,19,35
"Scott County Pueblo","19073",295,36,554,38.5,-100.9,765.32880968743,105.1,-32,"Bison","antiquus",-0.187809824943542,0.111888765058187,37.96875,258.75,249.5,1,"01_00",26,36,19,35
"Scott County Pueblo","38182",295,36,554,38.5,-100.9,515.01372675503,92.1,-32,"Bison","antiquus",-0.187809824943542,0.111888765058187,37.96875,258.75,249.5,1,"01_00",26,36,19,35
"Scott County Pueblo","42935",295,36,554,38.5,-100.9,705.775884672581,102.3,-32,"Bison","antiquus",-0.187809824943542,0.111888765058187,37.96875,258.75,249.5,1,"01_00",26,36,19,35
"Glenrock","3373",305,46,564,42.8,-105.9,124.673913208072,57.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5496",305,46,564,42.8,-105.9,309.245202105796,77.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5497",305,46,564,42.8,-105.9,308.052741202806,77.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5498",305,46,564,42.8,-105.9,386.559443971684,83.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5499",305,46,564,42.8,-105.9,389.33710603733,83.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5500",305,46,564,42.8,-105.9,262.829044950087,73.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5501",305,46,564,42.8,-105.9,300.962294656098,77,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5502",305,46,564,42.8,-105.9,235.947271813119,71,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5503",305,46,564,42.8,-105.9,261.759185838667,73.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5504",305,46,564,42.8,-105.9,267.137632744452,74,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5505",305,46,564,42.8,-105.9,325.028308566846,79,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5506",305,46,564,42.8,-105.9,257.508782079468,73.1,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5507",305,46,564,42.8,-105.9,358.187470634441,81.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5508",305,46,564,42.8,-105.9,321.339498090735,78.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5509",305,46,564,42.8,-105.9,323.795585577252,78.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5510",305,46,564,42.8,-105.9,350.344231050837,81,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5511",305,46,564,42.8,-105.9,299.791236459722,76.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5512",305,46,564,42.8,-105.9,390.730912972005,84,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5513",305,46,564,42.8,-105.9,168.795587617583,63.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5514",305,46,564,42.8,-105.9,349.048261105273,80.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5515",305,46,564,42.8,-105.9,230.01591769775,70.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5516",305,46,564,42.8,-105.9,241.979726128274,71.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5517",305,46,564,42.8,-105.9,266.056105182744,73.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5518",305,46,564,42.8,-105.9,343.896341010589,80.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5521",305,46,564,42.8,-105.9,263.901815240968,73.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5522",305,46,564,42.8,-105.9,400.580814187267,84.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5523",305,46,564,42.8,-105.9,282.588153432862,75.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5526",305,46,564,42.8,-105.9,306.863349695553,77.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5527",305,46,564,42.8,-105.9,426.666196474266,86.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5529",305,46,564,42.8,-105.9,292.828624707883,76.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5530",305,46,564,42.8,-105.9,335.002916509372,79.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5531",305,46,564,42.8,-105.9,258.56703602711,73.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5532",305,46,564,42.8,-105.9,318.895862225067,78.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5533",305,46,564,42.8,-105.9,444.670884236593,87.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5534",305,46,564,42.8,-105.9,288.247295787698,75.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5535",305,46,564,42.8,-105.9,320.116125682998,78.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5537",305,46,564,42.8,-105.9,246.057951026102,72,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5538",305,46,564,42.8,-105.9,248.114135011099,72.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5539",305,46,564,42.8,-105.9,247.084617094421,72.1,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5540",305,46,564,42.8,-105.9,389.33710603733,83.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5541",305,46,564,42.8,-105.9,444.670884236593,87.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5544",305,46,564,42.8,-105.9,402.00131220755,84.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5548",305,46,564,42.8,-105.9,349.048261105273,80.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5549",305,46,564,42.8,-105.9,196.503052599431,66.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5577",305,46,564,42.8,-105.9,491.882956934211,90.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5604",305,46,564,42.8,-105.9,242.995024357227,71.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5605",305,46,564,42.8,-105.9,135.392918177163,59,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5606",305,46,564,42.8,-105.9,275.895557531505,74.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5607",305,46,564,42.8,-105.9,131.979814063561,58.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5608",305,46,564,42.8,-105.9,333.745084596921,79.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5609",305,46,564,42.8,-105.9,283.71400132863,75.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5610",305,46,564,42.8,-105.9,124.023441932451,57.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5611",305,46,564,42.8,-105.9,255.40094443606,72.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5612",305,46,564,42.8,-105.9,256.453419534254,73,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5613",305,46,564,42.8,-105.9,321.339498090735,78.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5614",305,46,564,42.8,-105.9,320.116125682998,78.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5615",305,46,564,42.8,-105.9,251.219839405352,72.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5616",305,46,564,42.8,-105.9,295.137381199033,76.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5617",305,46,564,42.8,-105.9,283.71400132863,75.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5618",305,46,564,42.8,-105.9,244.013158612912,71.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5619",305,46,564,42.8,-105.9,295.137381199033,76.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5620",305,46,564,42.8,-105.9,224.18480941428,69.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5621",305,46,564,42.8,-105.9,366.146904250475,82.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5622",305,46,564,42.8,-105.9,256.453419534254,73,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5623",305,46,564,42.8,-105.9,438.614156907902,87.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5624",305,46,564,42.8,-105.9,144.541264696218,60.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5625",305,46,564,42.8,-105.9,314.045818783262,78.1,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5626",305,46,564,42.8,-105.9,250.181742211157,72.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5627",305,46,564,42.8,-105.9,287.109478830718,75.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5628",305,46,564,42.8,-105.9,277.003570497664,74.9,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5629",305,46,564,42.8,-105.9,284.842835556591,75.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5630",305,46,564,42.8,-105.9,202.745504080345,67.5,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5631",305,46,564,42.8,-105.9,131.304150801538,58.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5632",305,46,564,42.8,-105.9,285.974660072152,75.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5633",305,46,564,42.8,-105.9,291.678775403183,76.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5634",305,46,564,42.8,-105.9,390.730912972005,84,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5635",305,46,564,42.8,-105.9,244.013158612912,71.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5636",305,46,564,42.8,-105.9,241.979726128274,71.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5637",305,46,564,42.8,-105.9,273.688403576814,74.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5638",305,46,564,42.8,-105.9,242.995024357227,71.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5639",305,46,564,42.8,-105.9,250.181742211157,72.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5640",305,46,564,42.8,-105.9,252.260804269533,72.6,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5641",305,46,564,42.8,-105.9,242.995024357227,71.7,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5642",305,46,564,42.8,-105.9,218.453092594824,69.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5643",305,46,564,42.8,-105.9,341.339501400092,80.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5644",305,46,564,42.8,-105.9,157.875491081316,62.1,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5645",305,46,564,42.8,-105.9,230.01591769775,70.4,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5646",305,46,564,42.8,-105.9,148.16671482803,60.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5647",305,46,564,42.8,-105.9,335.002916509372,79.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5648",305,46,564,42.8,-105.9,182.71857565714,65.2,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5649",305,46,564,42.8,-105.9,159.405776034121,62.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5652",305,46,564,42.8,-105.9,328.745241985856,79.3,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5653",305,46,564,42.8,-105.9,312.841040743256,78,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5654",305,46,564,42.8,-105.9,325.028308566846,79,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5655",305,46,564,42.8,-105.9,149.633701404577,61,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Glenrock","5656",305,46,564,42.8,-105.9,347.755491083874,80.8,-32,"Bison","bison",-0.199058130383492,0.112684302963873,43.59375,255,349.5,1,"01_00",20,33,13,33
"Big Goose","1",520,283,757,44.7,-107.2,697.52931752357,101.9,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","2",520,283,757,44.7,-107.2,558.101671398774,94.6,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","3",520,283,757,44.7,-107.2,500.062662544603,91.2,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","4",520,283,757,44.7,-107.2,525.144856740038,92.7,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","5",520,283,757,44.7,-107.2,509.997394711929,91.8,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","6",520,283,757,44.7,-107.2,649.395322546386,99.5,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
"Big Goose","7",520,283,757,44.7,-107.2,730.905051302388,103.5,-31.8,"Bison","bison",-0.232637599110603,0.117922783182856,43.59375,251.25,549.5,1,"01_00",20,33,13,33
